gene_symbol	isoform	median_tumor_iso_pct	median_normal_iso_pct	median_iso_pct_difference	pval	n_samps	padj
CREM	CREM-203	0.2655234273678174	0.2855620302751075	-0.014228863910324421	0.012031966698596961	112	0.03964570393543906
CREM	CREM-205	0.0030029200895172643	0.0036571239047763406	0.0	0.8519262338339315	112	0.9230715943806828
CREM	CREM-205	0.0030029200895172643	0.0036571239047763406	0.0	0.8519262338339315	112	0.9230715943806828
CREM	CREM-206	0.02270594742302879	0.019304541596298887	0.0028445524870467547	0.5614928650415493	112	0.7291847366084256
CREM	CREM-206	0.02270594742302879	0.019304541596298887	0.0028445524870467547	0.5614928650415493	112	0.7291847366084256
CREM	CREM-207	0.04981838698193214	0.0630262402984085	-0.013026609575014454	0.0004198206875954379	112	0.0023819772702607465
CREM	CREM-208	0.0	0.0	0.0	0.9948303989564481	112	1.0
CREM	CREM-210	0.009014056421704855	0.006034207182227497	0.0011295498145065632	0.17160856175239125	112	0.325136935748727
CREM	CREM-213	0.10947223567693622	0.07257013235895945	0.03409730681239899	2.6255348869705062e-05	112	0.00022833545205538583
CREM	CREM-214	0.0	0.0	0.0	0.032854219928643694	112	0.0912521658227512
CREM	CREM-216	1.1849813248794644e-10	0.0	0.0	0.2249310236590083	112	0.4010954892474081
CREM	CREM-220	0.0	0.0	0.0	0.06660148807932399	112	0.1651032216172027
CREM	CREM-224	0.0	0.006348174400801446	0.0	0.003255765441223356	112	0.013599870602905436
CREM	CREM-226	0.0055773901789875815	0.008573570488026882	-0.0021479796651500617	0.028380085545194573	112	0.0809711818097843
CREM	CREM-228	0.08184421064439855	0.08250053597983828	0.0015770948299975891	0.932904811311835	112	0.9599889837546375
CREM	CREM-229	0.0	0.0	0.0	0.7857523222149989	112	0.8859545312115982
CREM	CREM-230	0.0703997937374781	0.14279030570762413	-0.0652718658331517	3.087878655672262e-14	112	3.27623925366827e-12
CREM	CREM-231	0.0	0.0	0.0	0.12054652930987773	112	0.2504596575916315
CREM	CREM-234	0.0	0.0	0.0	0.5001842570707944	112	0.6803788419898883
CREM	CREM-236	0.0	0.0	0.0	0.7225627705707576	112	0.8500734467249879
CREM	CREM-237	0.0	0.0	0.0	0.6795995794992766	112	0.8219251595695728
CREM	CREM-238	0.019689581488976295	0.029079425651497987	-0.010586252313012212	9.67867118650682e-05	112	0.0006418168830552336
CREM	CREM-242	0.0	0.0	0.0	0.23478405496248522	112	0.41242695747549146
CREM	CREM-3	0.23074148910226594	0.1612751676787013	0.05838746636578716	2.569863036112633e-12	112	1.70414042582219e-10
CREM	CREM-3	0.23074148910226594	0.1612751676787013	0.05838746636578716	2.569863036112633e-12	112	1.70414042582219e-10
CTCF	CTCF-1	0.7782101074213028	0.8190268322797551	-0.028860591583332762	0.08889928293075919	112	0.204160474436224
CTCF	CTCF-1	0.7782101074213028	0.8190268322797551	-0.028860591583332762	0.08889928293075919	112	0.204160474436224
CTCF	CTCF-1	0.7782101074213028	0.8190268322797551	-0.028860591583332762	0.08889928293075919	112	0.204160474436224
CTCF	CTCF-1	0.7782101074213028	0.8190268322797551	-0.028860591583332762	0.08889928293075919	112	0.204160474436224
CTCF	CTCF-1	0.7782101074213028	0.8190268322797551	-0.028860591583332762	0.08889928293075919	112	0.204160474436224
CTCF	CTCF-2	0.09679108245776884	0.04285475364060204	0.019983798247344385	0.16022973220712	112	0.30742087861076733
CTCF	CTCF-212	0.11196264560360741	0.10758498539578298	0.0044831764645607425	0.5872090763560431	112	0.7524502777943983
CTCF	CTCF-212	0.11196264560360741	0.10758498539578298	0.0044831764645607425	0.5872090763560431	112	0.7524502777943983
CXXC1	CXXC1-1	0.5572277970376316	0.5278165369076109	0.012057175164211759	0.13564473047686987	112	0.27154539440746966
CXXC1	CXXC1-2	0.09740695639080835	0.11816805654049789	-0.01998046075928718	0.004203346939211296	112	0.016765981588357837
CXXC1	CXXC1-212	0.340852844054721	0.3497704240276124	0.002566516646368283	0.8208561445288314	112	0.9095904578699482
DDIT3	DDIT3-1	0.12230153376570867	0.17073085799023596	-0.042504272092492315	4.354691508120665e-09	112	8.556162389103752e-08
DDIT3	DDIT3-1	0.12230153376570867	0.17073085799023596	-0.042504272092492315	4.354691508120665e-09	112	8.556162389103752e-08
DDIT3	DDIT3-2	0.8776984662342913	0.829269142009764	0.04250427209249236	4.354691508120665e-09	112	8.556162389103752e-08
DDIT3	DDIT3-2	0.8776984662342913	0.829269142009764	0.04250427209249236	4.354691508120665e-09	112	8.556162389103752e-08
DDIT3	DDIT3-2	0.8776984662342913	0.829269142009764	0.04250427209249236	4.354691508120665e-09	112	8.556162389103752e-08
DMTF1	DMTF1-1	0.9551684828395568	0.9417650101363646	0.0	0.2892617709328499	110	0.47954177962461525
DMTF1	DMTF1-1	0.9551684828395568	0.9417650101363646	0.0	0.2892617709328499	110	0.47954177962461525
DMTF1	DMTF1-2	0.0	0.0	0.0	0.8313824525262963	110	0.9151895186521923
DMTF1	DMTF1-204	0.0	0.0	0.0	0.40448128343370604	110	0.5898653977927008
DMTF1	DMTF1-3	0.0	0.0	0.0	0.767585049663448	110	0.8747666355455621
DMTF1	DMTF1-4	0.0	0.0	0.0	0.35181727421392794	110	0.5386408772597079
E2F3	E2F3-2	0.15036814050974728	0.21242181511470032	-0.03271226054278717	0.0012870821546790898	112	0.006123740655222037
E2F3	E2F3-201	0.0397569136277514	0.007830127342325398	0.022334663548235278	7.516967400764183e-10	112	2.0450006185155893e-08
E2F3	E2F3-202	0.7289613594036098	0.686697926729978	0.02203245301020229	0.20768473377794394	112	0.3760298678129667
E2F3	E2F3-203	7.765518739215948e-05	0.0	1.0203548712070154e-06	0.021162950629584943	112	0.06254565631751983
E2F3	E2F3-3	0.0	0.0	0.0	0.543523855518597	112	0.7137113993876627
E2F3	E2F3-4	0.0	0.0132890576229494	0.0	0.0836675955583187	112	0.19859355455788844
E2F6	E2F6-1	0.9999964034139377	0.9999940547574854	0.0	0.9755475325771084	110	0.989537219946761
E2F6	E2F6-2	0.0	0.0	0.0	0.6774017299535648	110	0.8219251595695728
E2F6	E2F6-2	0.0	0.0	0.0	0.6774017299535648	110	0.8219251595695728
E2F6	E2F6-201	1.0320092379470017e-06	3.054771118515627e-06	-1.9378793068319165e-07	0.019624288614611116	110	0.05966008659055127
E4F1	E4F1-1	0.9949801988265464	1.0	0.0	0.3844881219457028	110	0.5742738269674685
E4F1	E4F1-2	0.0	0.0	0.0	0.5009177737861135	110	0.6805041715583436
E4F1	E4F1-206	0.0	0.0	0.0	0.5406470818312848	110	0.7116954762071876
EBF1	EBF1-1	0.5822641852673051	0.5716094871361526	0.01915808805754521	0.05547376726176119	100	0.14080781594432684
EBF1	EBF1-2	0.10853042283073065	0.07861196831622194	0.006724030017574545	0.219641494682706	100	0.3931991746142306
EBF1	EBF1-202	0.0	1.14177031064544e-10	0.0	0.5360343221034024	100	0.7091426630320572
EBF1	EBF1-203	0.012001979539738163	0.024290639468612832	-0.006470007181709453	0.1308580769176867	100	0.26700080694166456
EBF1	EBF1-3	0.2239539785625687	0.28349705644202616	-0.058880693961522866	0.012191967211859923	100	0.04004853625939127
EBF2	EBF2-1	1.0	1.0	0.0	0.5998023399346937	43	0.7617110476747939
EBF2	EBF2-2	0.0	0.0	0.0	0.6001794871405539	43	0.7617110476747939
EBF2	EBF2-204	0.0	0.0	0.0	0.7112498505312588	43	0.8479766806988219
EBF3	EBF3-1	0.12281052630653468	0.08316312195234705	0.018840768579480287	0.09399558080170248	54	0.21264245464948045
EBF3	EBF3-2	0.8503115749405608	0.9039143254376352	-0.02963949027112428	0.09569804259053141	54	0.21421017550327812
EBF3	EBF3-3	0.0	0.004307027524712138	0.0	0.8408122982257202	54	0.9171353660268734
EGR2	EGR2-1	0.9784906149666462	0.9722127026159089	0.009041242000146277	0.30613297898159775	112	0.4989356231942784
EGR2	EGR2-1	0.9784906149666462	0.9722127026159089	0.009041242000146277	0.30613297898159775	112	0.4989356231942784
EGR2	EGR2-2	0.0215093850333537	0.027787297384091057	-0.00904124200014629	0.30613297898159775	112	0.4989356231942784
ELF2	ELF2-1	3.9428759091347986e-12	1.2709154913787995e-10	0.0	0.8067579195077692	112	0.9000737671900559
ELF2	ELF2-2	0.17374409551054196	0.13751873618777916	0.032252310265283926	0.028389518975720788	112	0.0809711818097843
ELF2	ELF2-202	0.0	0.0	0.0	0.26771841860667156	112	0.4544787874266856
ELF2	ELF2-203	0.298524367562756	0.33221224149992634	-0.03085079395917259	4.8883578715744694e-06	112	5.2389370724651636e-05
ELF2	ELF2-204	0.05192629955292068	0.04471786816123097	0.0038500246463291747	0.030110304132030495	112	0.08496551245767116
ELF2	ELF2-207	0.3937133247653015	0.4050624660467206	0.012336640248548136	0.5892096261437634	112	0.7531944739018469
ELF2	ELF2-3	0.051126888820490574	0.04648402541914845	-2.446652140800174e-05	0.45736019620743185	112	0.644285990008541
ELF5	ELF5-1	0.0	0.018794598404373603	-0.01426610557494269	0.0001531559893820135	69	0.0009730449385288403
ELF5	ELF5-2	0.8989213772517481	0.8588933152659545	0.034028119234474685	0.008445364492791698	69	0.030068898412255008
ELF5	ELF5-203	0.02866195101125947	0.06170883152731432	-0.023227851419201914	0.0022264783651524704	69	0.009972817805230435
ELF5	ELF5-206	0.0068957913294140985	0.016718638760899726	-0.003457958282508564	0.09659144352160805	69	0.21530151591686164
ELF5	ELF5-3	0.031942083728308424	0.03314985741917083	-0.0011965418399880398	0.8835391736274517	69	0.9383734366553816
ELK4	ELK4-1	0.9627650611830756	0.9791527359533729	-0.01337028753004782	9.545794963093133e-11	112	3.751143872534005e-09
ELK4	ELK4-2	0.037234938816924384	0.02084726404662704	0.013370287530047893	9.545794963093133e-11	112	3.751143872534005e-09
ERF	ERF-1	0.6431401529763189	0.6163393057028064	0.02775999068306856	0.07951809112628043	112	0.19131223284576765
ERF	ERF-2	0.3568598470236812	0.3836606942971936	-0.027759990683068586	0.07951809112628043	112	0.19131223284576765
ESRRA	ESRRA-1	0.7814109445751253	0.7982774682985738	0.012041656988793281	0.7297394156837342	112	0.853698652376493
ESRRA	ESRRA-1	0.7814109445751253	0.7982774682985738	0.012041656988793281	0.7297394156837342	112	0.853698652376493
ESRRA	ESRRA-2	0.08886775044785372	0.09727497944974159	0.0	0.2542259081411111	112	0.4393056816575226
ESRRA	ESRRA-203	0.11447051739884868	0.10537573782324085	0.007746255612206994	0.3179517171118018	112	0.5020041247851513
ESRRG	ESRRG-1	0.08125931665033134	0.10910273357222683	0.0	0.13715134230763004	46	0.27352927479021705
ESRRG	ESRRG-2	0.0	0.0	0.0	0.5097974849608639	46	0.6899172596217813
ESRRG	ESRRG-201	0.8334974248969239	0.6892967701274525	0.037478674767282616	0.4415199707991633	46	0.6254375020265851
ESRRG	ESRRG-201	0.8334974248969239	0.6892967701274525	0.037478674767282616	0.4415199707991633	46	0.6254375020265851
ESRRG	ESRRG-201	0.8334974248969239	0.6892967701274525	0.037478674767282616	0.4415199707991633	46	0.6254375020265851
ESRRG	ESRRG-201	0.8334974248969239	0.6892967701274525	0.037478674767282616	0.4415199707991633	46	0.6254375020265851
ESRRG	ESRRG-201	0.8334974248969239	0.6892967701274525	0.037478674767282616	0.4415199707991633	46	0.6254375020265851
ESRRG	ESRRG-201	0.8334974248969239	0.6892967701274525	0.037478674767282616	0.4415199707991633	46	0.6254375020265851
ESRRG	ESRRG-201	0.8334974248969239	0.6892967701274525	0.037478674767282616	0.4415199707991633	46	0.6254375020265851
ESRRG	ESRRG-201	0.8334974248969239	0.6892967701274525	0.037478674767282616	0.4415199707991633	46	0.6254375020265851
ESRRG	ESRRG-201	0.8334974248969239	0.6892967701274525	0.037478674767282616	0.4415199707991633	46	0.6254375020265851
ESRRG	ESRRG-201	0.8334974248969239	0.6892967701274525	0.037478674767282616	0.4415199707991633	46	0.6254375020265851
ESRRG	ESRRG-201	0.8334974248969239	0.6892967701274525	0.037478674767282616	0.4415199707991633	46	0.6254375020265851
ESRRG	ESRRG-205	0.01958219902156855	0.008384504622743967	0.0	0.4721651568118259	46	0.6587300485653781
ESRRG	ESRRG-209	0.0	0.09946745523070015	-0.00014145898184606535	0.6936804113311528	46	0.8323322003755772
ESRRG	ESRRG-212	0.0	0.0	0.0	0.5449095877922505	46	0.714646566931493
ETV4	ETV4-1	0.09082301917286034	0.11991517011126387	-0.024495601477831003	0.003995915958429916	79	0.01605934406020508
ETV4	ETV4-2	0.0	0.036723973493897874	-0.007628207725114924	0.08514419723719029	79	0.2007510961525753
ETV4	ETV4-201	0.6244758482062529	0.6354543221769178	-0.02594620318704388	0.4116304993794252	79	0.596639289401052
ETV4	ETV4-201	0.6244758482062529	0.6354543221769178	-0.02594620318704388	0.4116304993794252	79	0.596639289401052
ETV4	ETV4-201	0.6244758482062529	0.6354543221769178	-0.02594620318704388	0.4116304993794252	79	0.596639289401052
ETV4	ETV4-203	0.2541652001343382	0.19210498233845757	0.055710737135487326	0.020532567920775666	79	0.06166781590820416
ETV4	ETV4-203	0.2541652001343382	0.19210498233845757	0.055710737135487326	0.020532567920775666	79	0.06166781590820416
ETV4	ETV4-204	0.004327258509166302	0.00980625657390595	-0.0040577774797315325	0.07193232957645257	79	0.17585588432611576
ETV6	ETV6-1	1.0	1.0	0.0	0.1038621465103089	112	0.22627872165798305
ETV6	ETV6-2	0.0	0.0	0.0	0.1038621465103089	112	0.22627872165798305
ETV7	ETV7-1	0.2733372449736168	0.21419317277445216	0.040756472587543946	0.013140010151765885	77	0.04250472796043781
ETV7	ETV7-2	0.06954702089893046	0.08988519169825832	0.0	0.8093204255480769	77	0.9010377455472294
ETV7	ETV7-201	0.2838042799070632	0.3765650893099	-0.09065495363062517	0.002145403360141709	77	0.009686267936639802
ETV7	ETV7-203	0.04000904277589867	0.012796361016423317	0.0	0.7738476296989782	77	0.8789970671687443
ETV7	ETV7-205	0.08963478605909758	0.07810698563822266	0.0	0.6534782015305274	77	0.80881599649753
ETV7	ETV7-206	0.0	0.0	0.0	0.1745998412125983	77	0.32884356992464536
ETV7	ETV7-207	0.015544250781464576	0.0	0.0	0.9690929133878543	77	0.984745147286543
ETV7	ETV7-208	0.09759624748538778	0.05633470270392178	0.0	0.783336996685061	77	0.8850616860896984
FLI1	FLI1-1	0.6391961611156215	0.6162573501429225	-0.12061348567138697	0.365234375	11	0.5528012437589158
FLI1	FLI1-2	0.0	0.0	0.0	0.39802471950693785	11	0.5824976933861354
FLI1	FLI1-3	0.3608038388843785	0.33473609529195	0.1206134865226261	0.1748046875	11	0.32884356992464536
FOS	FOS-1	0.8743147743403143	0.9009519348466197	-0.009190863297242668	0.15998744956497601	112	0.30742087861076733
FOS	FOS-2	0.03871651206344107	0.03141026015174531	-0.000746784530456744	0.4679724803896099	112	0.6559033047468641
FOS	FOS-202	2.7279264458740023e-06	0.0029578081197709867	-6.744074403018027e-05	0.09183240823275701	112	0.20908623419518282
FOS	FOS-205	0.01530752002760552	0.012823150725261037	0.0010179505536715861	0.38537508463792425	112	0.5742738269674685
FOS	FOS-208	0.04026357808857249	0.030631187922702044	0.004767785992961063	0.011546112340833433	112	0.0384025868138692
FOS	FOS-3	0.021422667478404357	0.017052469924421193	0.0006899659298766625	0.15070430524463102	112	0.2928521389460687
FOSB	FOSB-1	0.45172270063644193	0.5756381856148997	-0.03809459779828639	0.026061559210390394	109	0.07534418071450738
FOSB	FOSB-2	0.0	0.0	0.0	0.17738115878779548	109	0.3319248844335997
FOSB	FOSB-202	0.0	0.0024980202680452675	-0.001966296030476246	6.209149071601047e-11	109	2.7449613187369627e-09
FOSB	FOSB-203	0.16099169577396466	0.13508919962754723	0.01252178881541699	0.9337407311305769	109	0.9599889837546375
FOSB	FOSB-204	0.0	0.0003510798426736604	-0.00024221970161216732	6.715620042946708e-10	109	1.875071806728015e-08
FOSB	FOSB-206	0.12300890795695145	0.10557524341048667	0.0018894493407421165	0.393067341590967	109	0.5796762686003716
FOSB	FOSB-209	0.12859953588822765	0.040956718330840525	0.05478973874037828	1.9775743042551523e-09	109	4.371263201697326e-08
FOSB	FOSB-210	0.000651210729236649	0.027201235102238867	-0.008897667553560189	0.0024538305730371097	109	0.010758323297489146
FOSB	FOSB-213	0.0	0.00022000245103820116	-0.00019179564624045528	1.486350731845259e-06	109	1.8774025315331188e-05
FOSB	FOSB-3	0.04114280527809849	0.04787146863967934	-0.0024749874440276806	0.15754723111604052	109	0.30392293129839815
FOXJ2	FOXJ2-1	0.9684449353546367	0.9554217984767521	0.007482109482703336	8.991119881108682e-05	112	0.0006037707717630577
FOXJ2	FOXJ2-2	0.03155506464536326	0.044578201523248	-0.007482109482703298	8.991119881108682e-05	112	0.0006037707717630577
FOXP2	FOXP2-1	0.00039633326175823815	0.23688148224360878	-0.13513061839756121	4.5129635685390656e-11	100	2.081849715747804e-09
FOXP2	FOXP2-10	0.003688260394065816	0.008847683232790214	-0.003309502280932166	0.0031662661066957287	100	0.013330985473032414
FOXP2	FOXP2-2	0.0	7.705511902007861e-09	0.0	0.010539355086564412	100	0.03561227944855045
FOXP2	FOXP2-2	0.0	7.705511902007861e-09	0.0	0.010539355086564412	100	0.03561227944855045
FOXP2	FOXP2-202	0.0	0.0	0.0	0.010150056160184964	100	0.034627683556129406
FOXP2	FOXP2-203	0.0	0.0	0.0	0.0006203402769340798	100	0.0032118827516719097
FOXP2	FOXP2-204	0.0	0.0	0.0	0.17971249487899976	100	0.33334782703954324
FOXP2	FOXP2-206	0.0025181426634036078	0.011299492819143908	-2.388605311448686e-06	0.006551777639000204	100	0.024221031620136644
FOXP2	FOXP2-209	0.0	0.0	0.0	0.12086271883780898	100	0.2504596575916315
FOXP2	FOXP2-210	0.013354523029900402	0.15747932375570772	-0.10160529581422893	1.0129580591672138e-09	100	2.489653324583548e-08
FOXP2	FOXP2-220	0.0031671202704257797	0.04546272156643827	-0.017641002929022896	7.58509597962374e-06	100	7.383290673743842e-05
FOXP2	FOXP2-224	0.0	0.0	0.0	0.13431674904424332	100	0.27086426987219986
FOXP2	FOXP2-226	0.0	0.0	0.0	2.656509856019693e-06	100	3.202905633223743e-05
FOXP2	FOXP2-227	0.8414903113936677	0.32366165586444745	0.47422702464166067	2.841527199307416e-14	100	3.27623925366827e-12
FOXP2	FOXP2-4	0.0	0.0	0.0	0.7536837177261574	100	0.8667582929532626
FOXP2	FOXP2-6	0.0	0.0	0.0	0.2626182904425206	100	0.4494161389669586
FOXP2	FOXP2-7	0.0	0.0	0.0	0.14412703481601533	100	0.28423565788065475
FOXP3	FOXP3-1	0.0	0.0	0.0	0.015085824244536002	30	0.04785859609438707
FOXP3	FOXP3-201	0.0	0.006335225477218434	-2.049900114303687e-07	0.0006549583433856954	30	0.003357057016097695
FOXP3	FOXP3-204	0.0	0.0	0.0	0.49896229860376107	30	0.6803788419898883
FOXP3	FOXP3-205	0.0	0.0	0.0	0.008967599455194583	30	0.031238599334795857
FOXP3	FOXP3-206	0.0	0.0	0.0	0.6001794871405538	30	0.7617110476747939
FOXP3	FOXP3-3	0.8902853565905561	0.8076844935909775	0.05437156376424657	0.000714299422212305	30	0.0036089127950821695
FOXP3	FOXP3-4	0.0	0.0	0.0	0.916511907863894	30	0.9554863369278669
FOXP3	FOXP3-5	0.0	0.0	0.0	0.836138661741041	30	0.9159141642952104
FOXP3	FOXP3-6	0.03791829914278965	0.0	0.015666960903895546	0.8489292299042391	30	0.9209753710924312
GATA2	GATA2-2	0.8584870659519925	0.8400524862822789	0.0018207689248656012	0.804502319771063	89	0.8985020645022083
GATA2	GATA2-2	0.8584870659519925	0.8400524862822789	0.0018207689248656012	0.804502319771063	89	0.8985020645022083
GATA2	GATA2-3	0.14151293404800747	0.15994751371772106	-0.0018207689248655873	0.804502319771063	89	0.8985020645022083
GATA3	GATA3-1	0.8388976076635369	0.8333379888998079	0.017674525776811056	0.7506629886660958	111	0.8667582929532626
GATA3	GATA3-1	0.8388976076635369	0.8333379888998079	0.017674525776811056	0.7506629886660958	111	0.8667582929532626
GATA3	GATA3-2	0.161102392336463	0.16666201110019205	-0.017674525776811084	0.7506629886660958	111	0.8667582929532626
GLIS2	GLIS2-1	0.04750954832165863	0.055218389794145395	-0.0032535548430148737	0.2503794060903789	111	0.4333646816670343
GLIS2	GLIS2-201	0.8469039375565268	0.8361377018621302	5.876287094308541e-05	0.3695094113701436	111	0.5568884736700601
GLIS2	GLIS2-201	0.8469039375565268	0.8361377018621302	5.876287094308541e-05	0.3695094113701436	111	0.5568884736700601
GLIS2	GLIS2-3	0.09850538474536372	0.09163306943313684	0.0019269568876227605	0.27701508448319534	111	0.465052222526377
GMEB1	GMEB1-1	0.7419215161260837	0.6998552962864022	0.030494610452943438	0.00321211082454742	112	0.0134705517187542
GMEB1	GMEB1-1	0.7419215161260837	0.6998552962864022	0.030494610452943438	0.00321211082454742	112	0.0134705517187542
GMEB1	GMEB1-2	0.0	0.0	0.0	0.9338717588751917	112	0.9599889837546375
GMEB1	GMEB1-201	0.25679197214605676	0.2815330774269791	-0.035744868485788964	0.006697525726806417	112	0.024673870819936144
GRHL3	GRHL3-1	0.014206426627442528	0.022403643683371843	-0.022403643683371843	0.03546470751403722	17	0.09673021766682131
GRHL3	GRHL3-2	5.067998645196518e-09	0.0	0.0	0.9291527647091152	17	0.9599889837546375
